ID_CLIENTE,SAFRA_REF,VALOR_A_PAGAR,TAXA,Mes_Emissao_Documento,Dia_Emissao_Documento,Mes_Vencimento,Dia_Vencimento,Inadimplencia,Probalidade %
6927178425683104769,2021-09,97093.3,6.99,9,5,9,22,0,0.0
6927178425683104769,2021-09,49147.85,6.99,9,14,9,30,0,0.01
7182085930008391174,2021-09,55560.0,6.99,9,2,9,20,0,0.01
7182085930008391174,2021-09,83210.15,6.99,9,9,9,27,0,0.0
7182085930008391174,2021-09,55910.1,6.99,9,13,9,29,0,0.01
8398000036517692656,2021-09,73952.91,4.99,9,2,9,20,0,0.02
4972567100282306577,2021-09,42417.0,4.99,9,2,9,27,0,0.01
4972567100282306577,2021-09,42586.0,4.99,9,5,9,30,0,0.04
4972567100282306577,2021-09,63879.0,4.99,9,7,10,4,0,0.03
8750634267020436314,2021-09,4189.5,6.99,9,2,10,8,0,0.22204662004662
3275327267689584006,2021-09,160398.82,11.99,9,2,9,22,0,0.01
3275327267689584006,2021-09,945.6,11.99,9,5,10,6,0,0.295
255928150711119413,2021-09,2789.4,5.99,9,2,10,8,0,0.26153846153846155
4995679129936981612,2021-09,22068.42,8.99,9,3,9,21,0,0.09
4995679129936981612,2021-09,55984.11,8.99,9,5,9,23,0,0.01
7664272163315705419,2021-09,92214.57,8.99,9,3,9,22,0,0.0
7664272163315705419,2021-09,92075.44,8.99,9,13,9,30,0,0.0
1611146298923153842,2021-09,8895.8,5.99,9,3,9,27,0,0.13
1611146298923153842,2021-09,13264.96,5.99,9,5,9,27,0,0.01
8961924617442201922,2021-09,142348.35,5.99,9,3,9,23,0,0.0
8961924617442201922,2021-09,660.0,5.99,9,5,10,5,1,0.62
8961924617442201922,2021-09,74034.4,5.99,9,12,9,30,0,0.0
7671566034617837932,2021-09,123608.14,4.99,9,3,9,21,0,0.0
7671566034617837932,2021-09,127340.18,4.99,9,5,9,22,0,0.0
6643358471662528195,2021-09,104905.85,6.99,9,3,9,23,0,0.02
1698828605814171242,2021-09,125262.07,5.99,9,3,9,27,0,0.01
1698828605814171242,2021-09,113022.38,5.99,9,13,10,5,0,0.01
1182975716201409626,2021-09,21014.45,5.99,9,3,9,20,0,0.01
1182975716201409626,2021-09,22193.04,5.99,9,10,9,27,0,0.0
1182975716201409626,2021-09,27255.0,5.99,9,15,10,1,0,0.12
6871485876456523363,2021-09,68064.0,8.99,9,3,10,5,0,0.06
2549266739079962864,2021-09,2141.79,5.99,9,4,9,29,0,0.26
4537982850248578883,2021-09,81648.1,4.99,9,4,9,21,0,0.01
4537982850248578883,2021-09,21856.75,4.99,9,8,9,24,0,0.0
4537982850248578883,2021-09,74235.71,4.99,9,9,9,27,0,0.0
4537982850248578883,2021-09,29385.05,4.99,9,12,9,28,0,0.0
5694881483989656694,2021-09,999.0,8.99,9,5,10,5,0,0.12458333333333332
1788369195969129749,2021-09,20440.23,5.99,9,5,9,22,0,0.01
1788369195969129749,2021-09,49665.21,5.99,9,12,9,29,0,0.0
4235078665660987689,2021-09,71013.1,8.99,9,5,9,21,0,0.01
4235078665660987689,2021-09,74411.75,8.99,9,12,9,28,0,0.01
86110062990790869,2021-09,851.04,6.99,9,5,10,5,0,0.3971575091575091
86110062990790869,2021-09,22068.01,6.99,9,8,10,25,0,0.02
86110062990790869,2021-09,22067.96,6.99,9,13,10,28,0,0.01
2805743565496207618,2021-09,49665.21,6.99,9,5,10,5,0,0.06
2805743565496207618,2021-09,70276.46,6.99,9,10,10,5,0,0.03
4395946187332973749,2021-09,48413.7,5.99,9,5,9,21,0,0.0
7920896580423665241,2021-09,114228.75,5.99,9,5,9,21,0,0.0
7920896580423665241,2021-09,999.0,5.99,9,5,10,5,0,0.19121031746031747
7920896580423665241,2021-09,94100.0,5.99,9,15,10,4,0,0.03
5271591321704178730,2021-09,999.0,4.99,9,5,10,5,0,0.14142929292929293
5271591321704178730,2021-09,113119.75,4.99,9,12,9,28,0,0.0
8680213253228719510,2021-09,41846.0,6.99,9,5,10,5,0,0.1
3832944730982767714,2021-09,19122.6,5.99,9,5,9,30,0,0.07
7231408738455755015,2021-09,1099.0,6.99,9,5,10,5,0,0.28607708957708955
7231408738455755015,2021-09,48292.9,6.99,9,13,10,1,0,0.0
4537268360654655629,2021-09,41459.0,5.99,9,5,10,5,0,0.08
3888528635045328222,2021-09,999.0,11.99,9,5,10,5,0,0.1408333333333333
3888528635045328222,2021-09,90944.48,11.99,9,8,9,28,0,0.0
8552039412779393821,2021-09,10574.4,4.99,9,5,10,11,0,0.23
3970572142453508637,2021-09,999.0,5.99,9,5,10,5,0,0.19121031746031747
7367321179169390502,2021-09,849.0,5.99,9,5,10,5,0,0.30575
2380458252615213706,2021-09,21111.0,4.99,9,5,10,20,0,0.01
2380458252615213706,2021-09,21120.0,4.99,9,7,10,22,0,0.0
2380458252615213706,2021-09,22331.0,4.99,9,14,10,29,0,0.0
5055200744384119654,2021-09,42500.0,11.99,9,5,10,5,0,0.14
4858887739802767402,2021-09,1019.0,11.99,9,5,10,5,0,0.15083333333333332
2772135008486239291,2021-09,999.0,6.99,9,5,10,5,0,0.1991852869352869
6617479989097680138,2021-09,605.18,8.99,9,5,10,5,0,0.29333333333333333
6617479989097680138,2021-09,49795.76,8.99,9,7,9,28,0,0.04
1668564607105585557,2021-09,2678.94,5.99,9,5,9,27,0,0.3
345033315379741874,2021-09,20680.0,6.99,9,6,9,22,0,0.05
1423952977138155129,2021-09,64761.0,4.99,9,6,9,22,0,0.0
1423952977138155129,2021-09,64761.0,4.99,9,8,9,24,0,0.01
1637960623843047520,2021-09,2132.16,5.99,9,6,10,5,1,0.75
1637960623843047520,2021-09,196113.75,5.99,9,13,10,19,0,0.01
1637960623843047520,2021-09,84048.75,5.99,9,15,10,21,0,0.03
7444686668183702737,2021-09,50030.75,6.99,9,6,9,22,0,0.01
7444686668183702737,2021-09,27846.95,6.99,9,9,9,27,0,0.01
7444686668183702737,2021-09,49730.75,6.99,9,10,9,29,0,0.0
510795635145114083,2021-09,39110.26,8.99,9,6,9,22,0,0.0
510795635145114083,2021-09,30786.07,8.99,9,10,9,27,0,0.03
510795635145114083,2021-09,39243.19,8.99,9,10,9,27,0,0.0
510795635145114083,2021-09,43991.0,8.99,9,10,9,27,0,0.01
904857901361577913,2021-09,259946.0,5.99,9,6,9,23,0,0.17
7692335720341018458,2021-09,103456.25,6.99,9,6,9,22,0,0.02
1507697130807703164,2021-09,122070.0,5.99,9,6,9,22,0,0.0
1507697130807703164,2021-09,129846.0,5.99,9,14,9,30,0,0.0
1507697130807703164,2021-09,129186.0,5.99,9,15,10,1,0,0.0
8706851346184249504,2021-09,112328.05,5.99,9,6,9,22,0,0.01
9099218788416728596,2021-09,367.7,5.99,9,6,10,5,1,0.85
3605652314611460806,2021-09,29181.45,4.99,9,6,9,22,0,0.0
5058298901476893676,2021-09,11587.11,4.99,9,7,9,28,0,0.02
3555655653190753786,2021-09,21924.14,5.99,9,7,10,19,0,0.06
4392369075438855735,2021-09,45942.0,5.99,9,7,10,27,0,0.0
4392369075438855735,2021-09,45942.0,5.99,9,12,11,1,0,0.03
8255085612985072878,2021-09,245940.0,8.99,9,7,9,24,0,0.1
8255085612985072878,2021-09,230940.0,8.99,9,12,9,29,0,0.1
8255085612985072878,2021-09,244915.0,8.99,9,13,9,30,0,0.17
8255085612985072878,2021-09,244307.4,8.99,9,13,9,30,0,0.17
8255085612985072878,2021-09,259337.0,8.99,9,14,10,1,0,0.06
1741049493106216406,2021-09,88325.7,11.99,9,7,9,23,0,0.0
5562543665139612149,2021-09,28259.0,5.99,9,7,9,29,0,0.13
5562543665139612149,2021-09,20185.0,5.99,9,9,10,1,0,0.02
7200509200540839533,2021-09,55678.67,11.99,9,7,9,27,0,0.03
5503391736465275980,2021-09,21711.35,6.99,9,7,9,23,0,0.0
4662079815415471798,2021-09,15000.0,6.99,9,7,10,27,0,0.01
5931905128207886847,2021-09,43653.0,4.99,9,7,10,7,0,0.04
5795100045494475994,2021-09,65364.26,4.99,9,7,10,7,0,0.0
5503073374822479037,2021-09,47735.16,4.99,9,7,9,23,0,0.0
5503073374822479037,2021-09,25838.37,4.99,9,13,4,26,0,0.15
5503073374822479037,2021-09,80280.6,4.99,9,15,10,1,0,0.0
7750874287225529604,2021-09,74064.68,6.99,9,8,9,27,0,0.0
93982185886107798,2021-09,28290.9,6.99,9,8,9,24,0,0.0
93982185886107798,2021-09,50629.0,6.99,9,12,9,28,0,0.0
968400235888951633,2021-09,21361.48,5.99,9,8,10,6,0,0.06
7816319470107777265,2021-09,158952.0,8.99,9,8,9,30,0,0.02
7816319470107777265,2021-09,168280.0,8.99,9,15,10,11,0,0.04
3283662016127058429,2021-09,58602.46,6.99,9,8,9,27,0,0.0
7815839878620843192,2021-09,20826.5,4.99,9,8,10,13,0,0.07
8385636129786687263,2021-09,182988.0,4.99,9,8,10,8,0,0.09
9016049685460415544,2021-09,8397.59,4.99,9,8,10,8,0,0.25
1334091158016312155,2021-09,42560.01,8.99,9,9,9,27,0,0.16
4165983075385227812,2021-09,43232.6,11.99,9,9,9,27,0,0.06
4165983075385227812,2021-09,29208.62,11.99,9,15,10,4,0,0.05
4817816966382229074,2021-09,52946.28,6.99,9,9,10,19,0,0.12
4817816966382229074,2021-09,41508.14,6.99,9,9,10,19,0,0.1
4817816966382229074,2021-09,52946.28,6.99,9,12,10,22,0,0.12
7120090169052575663,2021-09,29083.1,11.99,9,9,9,27,0,0.1
7120090169052575663,2021-09,29083.1,11.99,9,13,9,30,0,0.0
7120090169052575663,2021-09,29083.1,11.99,9,13,9,30,0,0.0
5162621729453966204,2021-09,21595.0,6.99,9,9,10,6,0,0.07
1059336566956767188,2021-09,21073.55,8.99,9,9,9,27,1,0.75
4284129442855564250,2021-09,21053.11,6.99,9,9,10,4,0,0.27
5376084855227654309,2021-09,43443.0,4.99,9,9,10,14,0,0.04
5376084855227654309,2021-09,45865.0,4.99,9,14,10,14,0,0.04
7171835894416689226,2021-09,21769.0,4.99,9,9,10,11,0,0.18
234898976850399181,2021-09,48132.91,4.99,9,9,9,27,0,0.0
5448628641564935127,2021-09,56019.2,5.99,9,9,9,27,0,0.01
4043546053926060305,2021-09,6882.32,5.99,9,9,10,15,0,0.06
4541506527938763361,2021-09,85239.85,5.99,9,9,9,27,0,0.0
4541506527938763361,2021-09,76759.4,5.99,9,13,9,29,0,0.0
1874387298050692165,2021-09,43711.13,8.99,9,10,9,28,0,0.02
2119292203323657032,2021-09,53755.54,6.99,9,10,10,4,0,0.28
2119292203323657032,2021-09,20841.8,6.99,9,10,9,27,0,0.07
8724731934863284019,2021-09,82687.5,6.99,9,10,9,27,0,0.0
8724731934863284019,2021-09,82822.5,6.99,9,14,9,30,0,0.0
7246466789138290692,2021-09,21041.2,6.99,9,10,9,27,0,0.05
3812760626052898456,2021-09,47348.7,6.99,9,10,9,27,0,0.0
5198904647759787695,2021-09,103747.5,11.99,9,10,10,25,0,0.01
8511588642284189303,2021-09,44035.0,4.99,9,10,10,11,0,0.04
7462607259426026440,2021-09,88628.0,6.99,9,10,9,27,0,0.0
3022528659032597047,2021-09,137969.8,6.99,9,12,10,4,0,0.12
3022528659032597047,2021-09,89929.84,6.99,9,13,9,29,0,0.0
4228701400180066884,2021-09,132.28,4.99,9,12,10,7,1,0.64
3915426102465954493,2021-09,48228.5,5.99,9,12,9,28,0,0.03
1040994770557588198,2021-09,3509.99,5.99,9,12,10,7,1,0.5221428571428571
8313765100460016738,2021-09,20919.95,4.99,9,12,9,28,0,0.01
6134696632487351445,2021-09,48080.45,8.99,9,12,9,28,0,0.0
6134696632487351445,2021-09,26686.9,8.99,9,15,10,1,0,0.0
7215053254854713098,2021-09,22452.0,4.99,9,12,9,30,0,0.01
4614484019183480654,2021-09,87834.85,6.99,9,12,9,28,0,0.0
3183208564139585182,2021-09,353.3,6.99,9,12,10,7,0,0.4075
6532139198609901627,2021-09,77979.86,6.99,9,12,9,28,0,0.0
5706551050445880395,2021-09,4008.0,8.99,9,12,10,7,0,0.47
493667100055938118,2021-09,322.93,4.99,9,12,10,7,0,0.42
4351694415353093046,2021-09,6472.54,6.99,9,12,10,27,0,0.16
5993765508162121762,2021-09,23671.4,5.99,9,12,9,28,0,0.0
3698481516392183789,2021-09,77411.8,4.99,9,12,9,29,0,0.0
665505091521986356,2021-09,52713.8,5.99,9,12,9,30,0,0.0
4559400286159883576,2021-09,43378.0,5.99,9,12,10,18,0,0.03
7236776406341522879,2021-09,56860.07,5.99,9,12,9,28,0,0.03
1414132620714431952,2021-09,42222.0,6.99,9,13,10,28,0,0.02
5255460548789019114,2021-09,29101.88,4.99,9,13,9,30,0,0.0
4095739077267179172,2021-09,68695.44,5.99,9,13,4,26,0,0.14
2988042199057874759,2021-09,29254.89,11.99,9,13,10,4,0,0.31
1462395707491634845,2021-09,20464.0,8.99,9,13,10,19,0,0.11
6721448955097663572,2021-09,72436.15,8.99,9,13,9,29,0,0.01
6721448955097663572,2021-09,79636.15,8.99,9,13,9,29,0,0.0
4052557282157719526,2021-09,46882.95,8.99,9,13,9,29,0,0.0
8684964138237894839,2021-09,62418.5,5.99,9,13,10,19,0,0.08
4189705495607963592,2021-09,62854.82,4.99,9,13,10,4,0,0.06
3592461881055047578,2021-09,21050.0,11.99,9,13,10,5,0,0.01
2307201111381758912,2021-09,52454.5,4.99,9,13,9,29,0,0.0
5547032541615425352,2021-09,41483.0,4.99,9,13,10,13,0,0.01
7779268298304613772,2021-09,21303.05,4.99,9,13,9,29,0,0.0
5574997762710520717,2021-09,78353.7,6.99,9,13,9,29,0,0.0
7754936094607992857,2021-09,109527.5,6.99,9,13,10,8,0,0.0
8829286411654484379,2021-09,91816.0,6.99,9,13,10,20,0,0.01
6012031176108922616,2021-09,82968.35,6.99,9,13,9,29,0,0.0
8245393384938410770,2021-09,174182.0,6.99,9,13,9,29,0,0.0
4660230701075746534,2021-09,4184.1,4.99,9,13,10,8,1,0.54
6352592240901579272,2021-09,21073.55,5.99,9,13,9,29,0,0.02
7060969657673447359,2021-09,10422.2,5.99,9,13,10,19,0,0.15
4512887927067894301,2021-09,167911.07,6.99,9,14,10,6,0,0.06
1467843186411742274,2021-09,78306.85,5.99,9,14,9,30,0,0.0
4937566934664053767,2021-09,9390.53,6.99,9,14,10,14,0,0.14
3386019519917828299,2021-09,89510.66,4.99,9,14,10,4,0,0.04
4187591029730357479,2021-09,286362.0,11.99,9,14,10,6,0,0.21
6999154286942764669,2021-09,3203.04,4.99,9,14,10,25,0,0.3
6999154286942764669,2021-09,3684.21,4.99,9,14,10,25,0,0.28
7662578945735335954,2021-09,2224.0,6.99,9,14,10,11,0,0.29
2493305884832539159,2021-09,79019.05,4.99,9,15,10,11,0,0.01
3592639146446725280,2021-09,31466.52,5.99,9,15,10,21,0,0.05
5758033363847724111,2021-09,117098.11,5.99,9,15,10,1,0,0.0
5558533999208199371,2021-09,44197.08,6.99,9,15,10,7,0,0.03
4950871361132426979,2021-09,37327.2,6.99,9,15,10,4,0,0.05
1717812527056208209,2021-09,47042.0,4.99,9,15,11,1,0,0.01
1396078312562623766,2021-09,129885.97,4.99,9,15,10,11,0,0.01
1951407691087813358,2021-09,53578.0,5.99,9,15,10,4,0,0.01
8536031856585966123,2021-09,58977.0,5.99,9,15,10,1,0,0.0
2444743522510084109,2021-09,159988.5,11.99,9,15,10,15,0,0.04
4641659186059167709,2021-09,21783.5,6.99,9,15,10,6,0,0.0
4850722092974676955,2021-09,27920.37,6.99,9,16,10,6,0,0.01
4850722092974676955,2021-09,17013.04,6.99,9,19,10,11,0,0.03
4850722092974676955,2021-09,13846.61,6.99,9,19,10,11,0,0.07
4850722092974676955,2021-10,13988.12,6.99,10,10,11,1,0,0.04
4850722092974676955,2021-10,18163.96,6.99,10,14,11,3,0,0.0
8409181491723988567,2021-09,200293.43,11.99,9,16,10,4,0,0.07
8409181491723988567,2021-09,187244.74,11.99,9,23,10,11,0,0.0
8409181491723988567,2021-10,999.0,11.99,10,5,11,5,0,0.07583333333333334
8409181491723988567,2021-10,105624.4,11.99,10,14,11,1,0,0.06
1329553496073467331,2021-09,75453.15,6.99,9,16,10,4,0,0.0
1329553496073467331,2021-10,29208.55,6.99,10,14,11,1,0,0.01
6615694774618628402,2021-09,45254.9,5.99,9,16,10,4,0,0.01
6615694774618628402,2021-09,67882.35,5.99,9,17,10,4,0,0.0
6615694774618628402,2021-09,135631.1,5.99,9,19,10,5,0,0.02
6615694774618628402,2021-09,113003.65,5.99,9,22,10,8,0,0.0
8829286411654484379,2021-09,97156.0,4.99,9,16,10,25,0,0.03
6964108750473070287,2021-09,69195.0,4.99,9,16,10,22,0,0.01
6964108750473070287,2021-09,138390.0,4.99,9,19,10,25,0,0.0
6964108750473070287,2021-09,276780.0,4.99,9,19,10,25,0,0.2
6964108750473070287,2021-09,49665.21,4.99,9,19,10,19,0,0.02
6964108750473070287,2021-09,100760.1,4.99,9,20,10,26,0,0.0
6964108750473070287,2021-09,161455.0,4.99,9,21,10,27,0,0.0
6964108750473070287,2021-09,68554.5,4.99,9,21,10,27,0,0.0
6964108750473070287,2021-09,69195.0,4.99,9,21,10,27,0,0.0
6964108750473070287,2021-09,106099.0,4.99,9,21,10,27,0,0.0
6964108750473070287,2021-09,101486.0,4.99,9,21,10,27,0,0.0
6964108750473070287,2021-09,100546.6,4.99,9,23,10,29,0,0.0
6964108750473070287,2021-09,92700.01,4.99,9,23,10,25,0,0.02
6964108750473070287,2021-09,274218.0,4.99,9,24,11,1,0,0.22
6964108750473070287,2021-09,283358.6,4.99,9,28,11,3,0,0.22
6964108750473070287,2021-09,101486.0,4.99,9,29,11,4,0,0.07
6964108750473070287,2021-09,276780.0,4.99,9,30,11,5,0,0.25
6964108750473070287,2021-09,69195.0,4.99,9,30,11,5,0,0.01
6964108750473070287,2021-09,265077.4,4.99,9,30,11,5,0,0.2
6964108750473070287,2021-09,284508.0,4.99,9,30,11,5,0,0.25
6964108750473070287,2021-10,101486.0,4.99,10,1,11,8,0,0.02
6964108750473070287,2021-10,68639.9,4.99,10,1,11,8,0,0.03
6964108750473070287,2021-10,100546.6,4.99,10,1,11,8,0,0.02
6964108750473070287,2021-10,68554.5,4.99,10,3,11,9,0,0.02
6964108750473070287,2021-10,69275.0,4.99,10,3,11,8,0,0.03
6964108750473070287,2021-10,68768.0,4.99,10,4,11,9,0,0.0
6964108750473070287,2021-10,276780.0,4.99,10,4,11,9,0,0.33
6964108750473070287,2021-10,276780.0,4.99,10,5,11,10,0,0.35
6964108750473070287,2021-10,101332.5,4.99,10,5,11,10,0,0.01
6964108750473070287,2021-10,69195.0,4.99,10,5,11,10,0,0.01
6964108750473070287,2021-10,69195.0,4.99,10,6,11,11,0,0.0
6964108750473070287,2021-10,68554.5,4.99,10,6,11,11,0,0.0
6964108750473070287,2021-10,276780.0,4.99,10,6,11,11,0,0.35
6964108750473070287,2021-10,68554.5,4.99,10,7,11,12,0,0.05
6964108750473070287,2021-10,101546.0,4.99,10,8,11,16,0,0.04
6964108750473070287,2021-10,69195.0,4.99,10,8,11,16,0,0.0
6964108750473070287,2021-10,59413.9,4.99,10,10,11,16,0,0.01
6964108750473070287,2021-10,69245.0,4.99,10,10,11,16,0,0.01
6964108750473070287,2021-10,138390.0,4.99,10,10,11,16,0,0.02
6964108750473070287,2021-10,74166.5,4.99,10,12,11,17,0,0.06
6964108750473070287,2021-10,74383.5,4.99,10,13,11,18,0,0.05
6964108750473070287,2021-10,74383.5,4.99,10,14,11,19,0,0.03
6964108750473070287,2021-10,108835.4,4.99,10,14,11,19,0,0.01
6964108750473070287,2021-10,297534.0,4.99,10,14,11,19,0,0.25
6964108750473070287,2021-10,307451.8,4.99,10,15,11,22,0,0.25
6964108750473070287,2021-10,297534.0,4.99,10,15,11,22,0,0.25
6964108750473070287,2021-10,307451.8,4.99,10,15,11,22,0,0.25
3960251564708868781,2021-09,200889.0,4.99,9,16,10,18,0,0.02
3960251564708868781,2021-09,267024.0,4.99,9,26,10,26,0,0.2
3960251564708868781,2021-09,267024.0,4.99,9,30,11,1,0,0.2
3960251564708868781,2021-10,201217.5,4.99,10,6,11,5,0,0.02
1000372849175668062,2021-09,71912.15,4.99,9,16,10,4,0,0.01
1000372849175668062,2021-10,79151.29,4.99,10,5,10,25,0,0.01
1000372849175668062,2021-10,99652.1,4.99,10,12,11,1,0,0.01
1308019675417057675,2021-09,59173.31,6.99,9,16,10,11,0,0.02
1308019675417057675,2021-09,28281.46,6.99,9,19,10,11,0,0.0
1308019675417057675,2021-10,60521.46,6.99,10,8,11,3,0,0.04
1308019675417057675,2021-10,25377.91,6.99,10,11,11,3,0,0.02
1308019675417057675,2021-10,62825.22,6.99,10,12,11,4,0,0.03
4714214581184951490,2021-09,86537.8,6.99,9,16,10,4,0,0.0
4714214581184951490,2021-09,128790.28,6.99,9,21,10,7,0,0.0
4714214581184951490,2021-09,98900.23,6.99,9,26,10,13,0,0.0
4714214581184951490,2021-10,66988.5,6.99,10,6,10,22,0,0.0
2634859679238614382,2021-09,137502.55,4.99,9,16,10,4,0,0.0
2634859679238614382,2021-09,92708.95,4.99,9,16,10,4,0,0.01
2634859679238614382,2021-09,164588.25,4.99,9,18,10,5,0,0.01
2634859679238614382,2021-09,159737.2,4.99,9,18,10,5,0,0.04
2634859679238614382,2021-09,97268.7,4.99,9,24,10,11,0,0.02
2634859679238614382,2021-10,117449.45,4.99,10,8,10,25,0,0.0
2634859679238614382,2021-10,223238.15,4.99,10,14,11,1,0,0.05
459290606780222306,2021-09,113473.44,6.99,9,16,10,6,0,0.0
459290606780222306,2021-09,114048.16,6.99,9,16,10,6,0,0.0
459290606780222306,2021-09,157912.83,6.99,9,16,10,6,0,0.06
459290606780222306,2021-09,113271.86,6.99,9,18,10,11,0,0.04
459290606780222306,2021-09,156837.96,6.99,9,18,10,11,0,0.03
459290606780222306,2021-09,65228.64,6.99,9,19,10,11,0,0.02
459290606780222306,2021-09,156837.6,6.99,9,24,10,15,0,0.0
459290606780222306,2021-09,156837.6,6.99,9,25,10,18,0,0.01
459290606780222306,2021-09,113271.6,6.99,9,26,10,18,0,0.02
459290606780222306,2021-10,113940.05,6.99,10,2,10,25,0,0.08
459290606780222306,2021-10,122008.52,6.99,10,11,11,3,0,0.02
459290606780222306,2021-10,49928.68,6.99,10,14,11,3,0,0.0
459290606780222306,2021-10,60656.4,6.99,10,14,11,3,0,0.0
459290606780222306,2021-10,168934.87,6.99,10,15,11,4,0,0.0
459290606780222306,2021-10,122008.52,6.99,10,15,11,4,0,0.0
7708030042671632236,2021-09,59133.62,5.99,9,16,10,4,0,0.0
7708030042671632236,2021-09,59454.47,5.99,9,22,10,11,0,0.0
6145308913889808258,2021-09,49622.04,8.99,9,16,10,4,0,0.0
6145308913889808258,2021-09,32252.8,8.99,9,22,10,11,0,0.2
3137879241768961145,2021-09,26071.9,5.99,9,16,10,4,0,0.02
3137879241768961145,2021-09,57937.9,5.99,9,30,10,18,0,0.0
3137879241768961145,2021-10,58202.8,5.99,10,8,10,25,0,0.0
8919892162361650175,2021-09,28493.31,6.99,9,16,10,4,0,0.03
8919892162361650175,2021-09,29904.7,6.99,9,20,10,6,0,0.0
8919892162361650175,2021-10,18356.76,6.99,10,4,10,20,0,0.0
8919892162361650175,2021-10,30724.6,6.99,10,5,10,21,0,0.01
8919892162361650175,2021-10,72396.02,6.99,10,7,10,25,0,0.07
8919892162361650175,2021-10,18830.91,6.99,10,11,10,27,0,0.0
7141263195360679278,2021-09,57542.52,4.99,9,16,10,11,0,0.01
7141263195360679278,2021-09,85700.0,4.99,9,21,10,14,0,0.0
7141263195360679278,2021-09,211370.0,4.99,9,24,10,18,0,0.02
7141263195360679278,2021-09,142800.0,4.99,9,26,10,19,0,0.03
7141263195360679278,2021-10,138917.5,4.99,10,11,11,4,0,0.0
7141263195360679278,2021-10,60798.0,4.99,10,14,11,8,0,0.01
3285246914299291124,2021-09,75856.43,8.99,9,16,10,11,0,0.08
3285246914299291124,2021-09,52341.89,8.99,9,19,10,11,0,0.11
3285246914299291124,2021-09,84185.74,8.99,9,21,10,18,0,0.06
3285246914299291124,2021-09,54329.34,8.99,9,22,10,18,0,0.04
3285246914299291124,2021-09,54329.34,8.99,9,24,10,19,0,0.05
3285246914299291124,2021-10,149754.17,8.99,10,8,11,3,0,0.1
3285246914299291124,2021-10,54758.07,8.99,10,10,11,1,0,0.05
7910340581026492945,2021-09,48765.0,4.99,9,16,10,4,0,0.01
7910340581026492945,2021-10,50944.7,4.99,10,5,10,21,0,0.0
7910340581026492945,2021-10,123474.42,4.99,10,13,11,1,0,0.0
7910340581026492945,2021-10,76447.2,4.99,10,15,11,3,0,0.0
7268895973869107930,2021-09,23725.05,6.99,9,16,10,4,0,0.03
7268895973869107930,2021-09,22265.0,6.99,9,16,10,4,0,0.01
7268895973869107930,2021-09,29431.55,6.99,9,19,10,5,0,0.0
7268895973869107930,2021-09,22265.0,6.99,9,19,10,5,0,0.01
7268895973869107930,2021-09,61053.1,6.99,9,24,10,11,0,0.01
7268895973869107930,2021-10,30171.55,6.99,10,1,10,18,0,0.0
7268895973869107930,2021-10,30341.55,6.99,10,8,10,25,0,0.02
7268895973869107930,2021-10,31486.55,6.99,10,14,11,1,0,0.01
274692171162531764,2021-09,44015.01,5.99,9,16,11,1,0,0.08
274692171162531764,2021-09,49665.21,5.99,9,22,11,8,0,0.02
274692171162531764,2021-09,44811.0,5.99,9,28,11,16,0,0.02
274692171162531764,2021-09,44015.01,5.99,9,28,11,12,0,0.01
274692171162531764,2021-09,44015.01,5.99,9,30,11,16,0,0.03
274692171162531764,2021-10,67326.0,5.99,10,3,11,18,0,0.04
274692171162531764,2021-10,90022.0,5.99,10,6,11,22,0,0.41
274692171162531764,2021-10,44088.0,5.99,10,7,11,22,0,0.15
274692171162531764,2021-10,46819.0,5.99,10,11,11,26,0,0.01
274692171162531764,2021-10,23409.5,5.99,10,14,11,29,0,0.04
7686361238195690925,2021-09,44469.4,5.99,9,16,10,4,0,0.01
7686361238195690925,2021-10,28496.95,5.99,10,1,10,18,0,0.0
7686361238195690925,2021-10,1182.0,5.99,10,5,11,5,0,0.24466856999209935
7686361238195690925,2021-10,22737.85,5.99,10,7,10,25,0,0.08
7686361238195690925,2021-10,22637.6,5.99,10,10,10,26,0,0.01
5888474320320735000,2021-09,40448.0,5.99,9,16,11,1,0,0.02
5888474320320735000,2021-09,60672.0,5.99,9,19,11,3,0,0.08
5888474320320735000,2021-09,40448.0,5.99,9,23,11,8,0,0.03
5888474320320735000,2021-09,40448.0,5.99,9,29,11,16,0,0.03
5888474320320735000,2021-10,60672.0,5.99,10,4,11,18,0,0.08
5888474320320735000,2021-10,60672.0,5.99,10,7,11,22,0,0.19
5888474320320735000,2021-10,24454.04,5.99,10,14,11,25,0,0.05
4045739494965095560,2021-09,65333.85,5.99,9,16,10,4,0,0.0
4045739494965095560,2021-09,22180.62,5.99,9,17,10,4,0,0.01
4045739494965095560,2021-09,43555.9,5.99,9,17,10,4,0,0.04
4045739494965095560,2021-09,21618.1,5.99,9,17,10,4,0,0.03
4045739494965095560,2021-09,21777.95,5.99,9,19,10,5,0,0.0
4045739494965095560,2021-09,22180.62,5.99,9,20,10,6,0,0.0
4045739494965095560,2021-09,27560.8,5.99,9,20,10,6,0,0.0
4045739494965095560,2021-09,53821.6,5.99,9,21,10,7,0,0.0
4045739494965095560,2021-09,43236.2,5.99,9,22,10,8,0,0.01
4045739494965095560,2021-09,44361.2,5.99,9,22,10,8,0,0.01
4045739494965095560,2021-09,53821.6,5.99,9,23,10,11,0,0.01
4045739494965095560,2021-09,194500.95,5.99,9,26,10,13,0,0.0
